ID	Sentence	Labels
1576	Si fida delle ricostruzioni , un tipo interessante del tatto .	0
4717	Ho incontrato gli astronomi , eccetto gli scienziati .	0
1174	Apprezzo i guardaroba , un tipo interessante di dipinto .	0
1774	Amo gli husky , ed anche i cani .	0
3823	Amo i sussidiari , eccetto i western .	0
5458	Posso capire la logica , ma non la paura .	1
3216	Non amo le collane , preferisco le borsette .	1
2553	Amo i dipinti , ed anche i manuali .	1
4829	Amo le navi , ma non le Harley-Davidson .	1
5762	Amo i vestiti , e più specificamente i gioielli .	0
1660	Amo la musica , un tipo interessante di romanzo .	0
1284	Apprezzo il blues , un tipo interessante di cibo .	0
5544	Amo i camerieri , ma non i ristoranti .	1
4849	Amo gli aeroplani , ma non le Suzuki .	1
3279	Non amo i conigli , preferisco le balene .	1
542	Posso capire la stupidità , e più specificamente l' amore .	0
3540	Amo i cani più degli husky .	0
1100	Uso il poliestere , un tipo interessante di legno .	0
1107	Uso la plastica , un tipo interessante di cotone .	0
5452	Posso capire la saggezza , ma non la paura .	1
2995	Non amo il Chianti , preferisco l' acqua .	1
2661	Non amo i cani , preferisco i gatti .	1
4272	Amo i conigli , eccetto gli orsi .	0
4061	Amo i prodotti del mare più del salmone .	0
336	Amo i western , e più specificamente i giochi da tavolo .	0
5435	Si fida del gusto , ma non le congetture .	1
5227	Adoro il manzo , ma non i granchi .	1
1856	Amo i maiali , ed anche i passeri .	1
3657	Amo le biciclette più degli enduro .	1
4784	Amo i pappagalli , ma non i gatti .	1
1888	Amo le biciclette , ed anche gli enduro .	1
1033	Amo gli orecchini , un tipo interessante di trouser .	0
1351	Adoro il salmone , un tipo interessante di vitello .	0
3874	Apprezzo il Merlot più del vino .	0
3048	Non amo il blues , preferisco la musica .	0
2302	Adoro il maiale , eccetto il prosciutto .	1
5159	Adoro il maiale , ma non il pesce .	1
5157	Adoro il prosciutto cotto , ma non il maiale .	0
710	Adoro gli abeti , eccetto gli arbusti .	0
4838	Amo le Harley-Davidson , ma non gli aeroplani .	1
4389	Amo i libri più dei dipinti .	1
162	Apprezzo il Primitivo , e più specificamente il vino .	0
5029	Apprezzo i mobili , ma non i tavoli .	1
1520	Amo i cani , un tipo interessante di balena .	0
5626	Amo gli husky , e più specificamente i pappagalli .	0
2108	Apprezzo l' acqua , ed anche il Chianti .	1
2144	Apprezzo il cibo , ed anche il jazz .	1
4216	Amo i gatti più degli animali domestici .	0
805	Apprezzo i guardaroba , eccetto la carta da parati .	0
1420	Amo i western , un tipo interessante di gioco da tavolo .	0
5617	Amo i cani , eccetto i bulldog .	1
5412	Si fida dei notiziari , ma non l' udito .	1
3281	Non amo i criceti , preferisco le giraffe .	1
3419	Non amo i romanzi , preferisco i cartoni animati .	1
3035	Non amo i gioielli , preferisco il jazz .	1
3268	Non amo le meduse , preferisco i cani .	1
785	Apprezzo i tavoli , eccetto le posate .	0
4139	Amo le commedie più dei saggi .	1
3976	Apprezzo i giochi da tavolo più del blues .	1
1562	Si fida dell' udito , un tipo interessante di notiziario .	0
2293	Amo i western , ed anche i videogiochi .	1
712	Amo i conigli , eccetto i bassotti .	0
2371	Amo gli orsi , ed anche i gatti .	1
3235	Non amo gli orecchini , preferisco le scarpe .	1
501	Si fida dei sensi , e più specificamente del gusto .	1
5775	Amo i vestiti , e più specificamente i pantaloni .	1
2753	Non amo i treni , preferisco le Harley-Davidson .	1
5131	Apprezzo la techno , ma non gli sport .	1
1563	Si fida dei notiziari , un tipo interessante dell' udito .	0
3305	Non si fida della vista , preferisce le ricostruzioni .	1
3907	Apprezzo la sprite più del Chianti .	1
177	Amo i gioielli , eccetto le gonne .	0
2063	Apprezzo i guardaroba , ed anche i dipinti .	1
5650	Amo i pappagalli , e più specificamente i bulldog .	0
4107	Amo le sciarpe , eccetto gli anelli .	0
1263	Apprezzo il rock , eccetto i giochi da tavolo .	0
5478	Posso capire la logica , ma non la tristezza .	1
5242	Adoro il caviale , ma non i prodotti del mare .	0
4634	Amo i dipinti , eccetto i romanzi .	0
359	Amo i videogiochi , e più specificamente i documentari .	0
4327	Si fida delle congetture più che del gusto .	1
2620	Ho incontrato i guardiani , ed anche i genetisti .	1
3545	Amo gli husky più dei pappagalli .	1
2487	Posso capire la saggezza , ed anche l' amore .	1
5198	Adoro le carote , ma non il lardo .	1
3519	Non amo i fisici , preferisco i camerieri .	1
670	Ho incontrato gli scienziati , e più specificamente i portieri .	0
2148	Apprezzo gli sport , ed anche la techno .	1
1784	Amo i conigli , ed anche gli husky .	1
1443	Apprezzo la musica , eccetto il blues .	1
3107	Non amo il vitello , preferisco il salmone .	1
975	Amo le moto , un tipo interessante di treno .	0
4203	Amo le scarpe più degli orecchini .	1
2675	Non amo i bobtail , preferisco i criceti .	1
3016	Non amo la musica , preferisco gli sport .	1
3937	Apprezzo gli sport più del rock .	1
4030	Amo il bacon più del maiale .	0
630	Ho incontrato i ristoranti , e più specificamente i camerieri .	0
870	Apprezzo la birra , eccetto il Primitivo .	0
781	Amo i pappagalli , eccetto i gatti .	0
3267	Non amo i cani , preferisco le meduse .	1
795	Apprezzo il parquet , eccetto i tavoli .	0
2769	Non amo le navi , preferisco gli enduro .	1
1555	Si fida della vista , un tipo interessante di congettura .	0
2575	Amo le scuole , ed anche i camerieri .	1
3966	Apprezzo la techno più del cibo .	1
2424	Adoro il bacon , eccetto il pesce .	0
515	Posso capire le emozioni , e più specificamente la saggezza .	0
1769	Amo i maiali , eccetto i merli .	0
5555	Amo i ristoranti , ma non i guardiani .	1
4998	Uso il cuoio , ma non il vinile .	1
2364	Amo le scarpe , ed anche gli anelli .	1
2757	Non amo le moto , preferisco gli aeroplani .	1
5147	Apprezzo i giochi da tavolo , ma non il blues .	1
356	Amo i documentari , e più specificamente i giochi da tavolo .	0
2916	Non amo il PVC , preferisco il cotone .	1
138	Apprezzo lo Chardonnay , e più specificamente il vino .	0
3046	Non amo il blues , preferisco gli sport .	1
2245	Amo i granchi , ed anche il tacchino .	1
3914	Apprezzo il Primitivo più del vino .	0
1195	Apprezzo il Merlot , un tipo interessante di acqua .	0
4700	Ho incontrato i guardiani , eccetto i biologi .	0
2397	Amo i conigli , ed anche le meduse .	1
4726	Ho incontrato gli impiegati , eccetto i fisici .	0
3954	Apprezzo il jazz più dei giochi da tavolo .	1
2206	Adoro le mele , eccetto il prosciutto cotto .	0
561	Amo i libri , e più specificamente la musica .	0
4481	Amo gli scienziati più dei genetisti .	0
784	Amo i pappagalli , eccetto gli uccelli .	0
1052	Amo gli occhiali , un tipo interessante di gonna .	0
581	Amo i bassotti , eccetto i pappagalli .	0
4019	Amo il pesce più del prosciutto .	1
2412	Si fida delle dicerie , ed anche della vista .	1
4874	Amo i gioielli , ma non le camicie .	1
3586	Amo i gatti più dei pappagalli .	1
4890	Amo i pantaloni , ma non gli orecchini .	1
2050	Apprezzo le posate , ed anche i tavoli .	1
5746	Amo le moto , e più specificamente le Kawasakis .	1
947	Amo i criceti , un tipo interessante di merlo .	0
123	Apprezzo il vino , e più specificamente la coca cola .	0
1477	Amo le borsette , un tipo interessante di orecchino .	0
4899	Amo gli occhiali , ma non le calze .	1
1024	Amo i pantaloni , un tipo interessante di animale domestico .	0
4564	Posso capire la logica , eccetto la gioia .	0
4167	Amo i braccialetti più delle borsette .	1
5675	Amo i pappagalli , e più specificamente i cani .	0
4662	Amo i lavoratori , eccetto i camerieri .	1
4814	Amo i maiali , ma non i merli .	1
81	Apprezzo i mobili , e più specificamente i dipinti .	0
3951	Apprezzo gli sport più del jazz .	1
2571	Amo i lavoratori , ed anche i camerieri .	0
4471	Amo gli scienziati più dei camerieri .	1
5461	Posso capire l' amore , ma non la saggezza .	1
614	Ho incontrato gli impiegati , e più specificamente i ristoranti .	0
4943	Adoro gli abeti , ma non gli animali .	1
815	Apprezzo i mobili , eccetto i letti .	1
149	Apprezzo la coca cola , e più specificamente il Chianti .	0
4295	Si fida dei sensi più che dell' udito .	0
1899	Amo le Kawasakis , ed anche i treni .	1
5283	Amo i giochi da tavolo , ma non le commedie .	1
685	Ho incontrato gli astronomi , e più specificamente i camerieri .	0
4770	Amo i bulldog , ma non i pappagalli .	1
5808	Amo i vestiti , eccetto gli occhiali .	0
2634	Ho incontrato gli impiegati , ed anche i fisici .	1
4940	Adoro l' erba , ma non gli abeti .	1
75	Apprezzo le posate , e più specificamente le sedie .	0
4008	Amo i broccoli più del prosciutto cotto .	1
5087	Apprezzo il Chianti , ma non la sprite .	1
3252	Non amo i gatti , preferisco gli orsi .	1
2759	Non amo le navi , preferisco le Suzuki .	1
5713	Amo le moto , e più specificamente le navi .	0
3407	Non amo i saggi , preferisco il cinema .	1
4552	Si fida del gusto , eccetto che delle congetture .	0
5305	Amo gli occhiali , ma non i braccialetti .	1
3356	Non ama i calcoli , preferisce la gioia .	1
3131	Non amo le ostriche , preferisco il tacchino .	1
2227	Amo il salmone , ed anche i prodotti del mare .	0
966	Amo le navi , un tipo interessante di Harley-Davidson .	0
4895	Amo i vestiti , ma non le calze .	1
1467	Amo le collane , un tipo interessante di gioielli .	1
1388	Adoro il pollo , un tipo interessante di caviale .	0
3659	Amo i treni più degli enduro .	1
4289	Si fida della vista più che delle congetture .	1
3831	Apprezzo i mobili più dei dipinti .	1
1102	Uso il poliestere , un tipo interessante di plastica .	1
3758	Amo gli abeti più degli arbusti .	1
5434	Si fida delle ricostruzioni , ma non il gusto .	1
2516	Amo i sussidiari , ed anche i cartoni animati .	1
3555	Amo i bobtail più dei cani .	0
1240	Apprezzo i giochi da tavolo , un tipo interessante di rock .	0
1509	Amo i gatti , un tipo interessante di balena .	0
354	Amo i documentari , e più specificamente i sussidiari .	0
4935	Adoro i cespugli , ma non le betulle .	1
1559	Si fida delle dicerie , un tipo interessante dell' udito .	0
5138	Apprezzo la techno , ma non il cibo .	1
204	Amo le gonne , eccetto gli orecchini .	0
1344	Adoro il lardo , un tipo interessante di carote .	0
901	Amo i bulldog , un tipo interessante di criceto .	0
235	Adoro il prosciutto cotto , e più specificamente le mele .	0
3828	Apprezzo i mobili più delle posate .	1
737	Uso il nylon , eccetto il legno .	0
521	Posso capire le emozioni , e più specificamente la logica .	0
4557	Posso capire la gioia , eccetto le emozioni .	0
3567	Amo i bulldog più dei cani .	0
67	Uso la plastica , e più specificamente il PVC .	1
4937	Adoro gli arbusti , ma non le betulle .	1
3374	Non ama la stupidità , preferisce l' amore .	1
1267	Apprezzo la techno , un tipo interessante di musica .	1
51	Uso il cuoio , e più specificamente il nylon .	0
562	Amo i sussidiari , e più specificamente il cinema .	0
1758	Ho incontrato i fisici , un tipo interessante di impiegato .	0
4603	Amo i libri , eccetto i sussidiari .	1
513	Posso capire la gioia , e più specificamente le emozioni .	0
4939	Adoro gli abeti , ma non l' erba .	1
5425	Si fida del tatto , ma non le congetture .	1
817	Apprezzo i dipinti , eccetto i letti .	0
905	Amo i bulldog , un tipo interessante di coniglio .	0
4152	Amo gli orsi , eccetto i gatti .	0
5254	Amo i thriller , ma non i film .	0
5653	Amo i bassotti , e più specificamente i gatti .	0
2651	Adoro il lardo , eccetto le mele .	0
2402	Amo le giraffe , ed anche i criceti .	1
3938	Apprezzo il rock più della musica .	0
2074	Apprezzo i dipinti , ed anche i letti .	1
1886	Amo le moto , ed anche gli enduro .	0
410	Amo gli animali domestici , e più specificamente le giraffe .	0
3027	Non amo gli sport , preferisco il jazz .	1
4458	Amo i professori più dei ristoranti .	1
4840	Amo le moto , ma non le Kawasakis .	1
363	Amo i gioielli , e più specificamente i braccialetti .	1
1283	Apprezzo il cibo , eccetto il rock .	0
3259	Non amo le balene , preferisco i gatti .	1
5113	Apprezzo la musica , ma non i giochi da tavolo .	1
5763	Amo le camicie , e più specificamente gli occhiali .	0
2271	Amo i thriller , ed anche i film .	0
951	Amo i cani , un tipo interessante di merlo .	0
5347	Amo gli animali domestici , ma non gli orsi .	1
3089	Non amo il bacon , preferisco le carote .	1
5735	Amo gli enduro , e più specificamente le moto .	0
4136	Amo i gatti , eccetto le giraffe .	0
1380	Adoro le ostriche , un tipo interessante di vitello .	0
525	Posso capire le emozioni , e più specificamente i calcoli .	0
4505	Amo i guardiani più dei fisici .	1
101	Apprezzo i mobili , e più specificamente i guardaroba .	1
4423	Amo i lavoratori più degli impiegati .	0
99	Apprezzo le posate , e più specificamente i guardaroba .	0
3708	Amo le gonne più dei vestiti .	0
5243	Adoro i prodotti del mare , ma non il caviale .	1
3939	Apprezzo la musica più del rock .	0
2038	Apprezzo i mobili , ed anche le sedie .	0
825	Apprezzo la coca cola , eccetto il Merlot .	0
574	Amo i libri , e più specificamente i saggi .	1
5574	Ho incontrato gli scienziati , ma non gli impiegati .	1
2854	Non amo le betulle , preferisco i cespugli .	1
697	Ho incontrato i fisici , e più specificamente i guardiani .	0
1698	Amo i camerieri , un tipo interessante di ristorante .	0
3368	Non ama i calcoli , preferisce la paura .	1
609	Ho incontrato gli impiegati , e più specificamente le fabbriche .	0
810	Amo gli uccelli , eccetto i criceti .	0
3253	Non amo gli orsi , preferisco i gatti .	1
1719	Amo i ristoranti , un tipo interessante di professore .	0
3697	Amo gli animali domestici più delle calze .	1
5424	Si fida delle ricostruzioni , ma non il tatto .	1
2616	Ho incontrato gli scienziati , ed anche i genetisti .	0
1809	Amo i cani , ed anche i bassotti .	0
573	Amo i saggi , e più specificamente i libri .	0
4226	Amo le balene più dei gatti .	1
1352	Adoro il vitello , un tipo interessante di salmone .	0
1387	Adoro il caviale , un tipo interessante di pollo .	0
2819	Non amo i gioielli , preferisco le calze .	1
3307	Non si fida dei sensi , preferisce le ricostruzioni .	1
4384	Amo i sussidiari più dei cartoni animati .	1
5153	Amo gli aeroplani , eccetto le Suzuki .	0
1280	Apprezzo la musica , un tipo interessante di blues .	0
2892	Non amo il nylon , preferisco il legno .	1
2960	Non amo i letti , preferisco i dipinti .	1
5287	Amo i saggi , ma non i documentari .	1
1469	Amo le collane , un tipo interessante di sciarpa .	0
3790	Uso il nylon più della plastica .	0
5513	Amo i cartoni animati , ma non i romanzi .	1
4231	Amo gli animali domestici , eccetto i cani .	1
5253	Amo i saggi , ma non i thriller .	1
1325	Adoro il pesce , un tipo interessante di bacon .	0
1815	Amo i conigli , ed anche i bassotti .	1
1287	Apprezzo i gioielli , un tipo interessante di blues .	0
2822	Non amo le calze , preferisco gli orecchini .	1
2976	Non amo il vino , preferisco la sprite .	1
4456	Amo i professori più dei lavoratori .	0
523	Posso capire i calcoli , e più specificamente la gioia .	0
3367	Non ama la paura , preferisce i calcoli .	1
2810	Non amo i pantaloni , preferisco gli occhiali .	1
504	Si fida del gusto , e più specificamente delle ricostruzioni .	0
408	Amo i gatti , e più specificamente gli animali domestici .	0
5554	Amo i guardiani , ma non i ristoranti .	1
3935	Amo i videogiochi , eccetto i documentari .	0
2813	Non amo gli orecchini , preferisco i pantaloni .	1
908	Amo i gatti , un tipo interessante di bassotto .	0
4053	Amo le sciarpe , eccetto gli orecchini .	0
5312	Amo le collane , ma non i gioielli .	0
1340	Adoro il lardo , un tipo interessante di broccoli .	0
4172	Amo i braccialetti più delle sciarpe .	1
3724	Amo le querce più dei cespugli .	1
5325	Amo le sciarpe , ma non gli orecchini .	1
3789	Uso il legno più del nylon .	1
2465	Posso capire le emozioni , ed anche la saggezza .	1
3523	Non amo i guardiani , preferisco i fisici .	1
2961	Non amo i dipinti , preferisco i letti .	1
2419	Si fida della vista , ed anche delle ricostruzioni .	1
3005	Non amo il Primitivo , preferisco l' acqua .	1
390	Amo le sciarpe , e più specificamente gli orecchini .	0
493	Si fida delle ricostruzioni , e più specificamente del tatto .	0
3777	Uso la plastica più del poliestere .	0
4967	Uso il poliestere , ma non il cotone .	1
1550	Si fida dei notiziari , un tipo interessante della vista .	0
5517	Amo la musica , ma non i manuali .	1
473	Si fida dell' udito , e più specificamente delle dicerie .	0
